Station,Date (DD/MM/YY),Pressure (dbar),Temperature (ITS-90),Salinity (PSS-78) ,DIC (umol/kg),pH,Aklanity (ueq/kg)
ALOHA,17/11/2018,24.2,25.5999,35.11,1997.7,8.063,2314
ALOHA,17/11/2018,44.6,25.604,35.1094,1996.8,8.06,2317
ALOHA,17/11/2018,74.9,23.1054,35.0902,2017.8,8.023,2315
ALOHA,17/11/2018,99.7,22.0881,35.1106,2032.9,8.007,2315
ALOHA,17/11/2018,149,20.7516,35.2191,2042.7,8,2324
ALOHA,17/11/2018,200.2,19.2706,35.0444,2055.8,7.958,2307
ALOHA,11/12/2018,1999.3,2.0603,34.6196,2360.5,7.469,2420
ALOHA,11/12/2018,2999.8,1.5233,34.6693,2343.7,7.541,2430
ALOHA,11/12/2018,4499.5,1.4928,34.6875,2326,7.581,2426
ALOHA,15/01/2019,3000,1.5348,34.668,2344.9,7.537,2424
ALOHA,15/01/2019,4502.4,1.4901,34.6871,2327,7.581,2424
ALOHA,15/01/2019,238.6,15.4161,34.5655,2077.9,7.877,2275
ALOHA,15/01/2019,322.7,11.8206,34.2226,2095.7,7.79,2260
ALOHA,15/01/2019,489.9,7.334,34.0298,2211.4,7.513,2271
ALOHA,15/01/2019,624.1,5.6169,34.1658,2303.7,7.35,2302
ALOHA,15/01/2019,745.2,4.6408,34.2979,2329.9,7.343,2340
ALOHA,16/01/2019,4.6,24.3645,34.9463,1988.8,8.069,2298
ALOHA,16/01/2019,23.3,24.3379,34.9575,1989.3,8.066,2298
ALOHA,16/01/2019,45.3,24.3203,35.0837,1997.5,8.063,2304
ALOHA,16/01/2019,73.5,24.1963,35.1431,2002.9,8.058,2307
ALOHA,16/01/2019,98.1,23.8471,35.1572,2011,8.054,2311
ALOHA,16/01/2019,150.4,20.7963,35.1048,2046.2,7.982,2308
ALOHA,16/01/2019,199.8,18.4116,34.885,2061,7.935,2286
ALOHA,19/02/2019,1998.4,2.1126,34.6188,2357.7,7.476,2414
ALOHA,19/02/2019,3001.8,1.5582,34.6656,2349.9,7.534,2426
ALOHA,19/02/2019,4501.9,1.4902,34.6867,2326.3,7.582,2423
ALOHA,20/02/2019,211.8,17.4855,34.7015,2070.1,7.894,2287
ALOHA,20/02/2019,340.4,10.5461,34.0962,2134.4,7.688,2259
ALOHA,20/02/2019,499.8,7.1729,34.1572,2258.6,7.415,2294
ALOHA,20/02/2019,631.1,5.5946,34.2712,2307.4,7.347,2321
ALOHA,20/02/2019,752.7,4.9732,34.3834,2324.8,7.36,2341
ALOHA,20/02/2019,987.9,4.1671,34.4904,2337.9,7.4,2368
ALOHA,20/02/2019,7.5,23.1914,34.8472,1994.9,8.056,2296
ALOHA,20/02/2019,23.8,23.2048,34.8595,1995.5,8.052,2296
ALOHA,20/02/2019,42.9,23.1591,34.9001,1998,8.051,2304
ALOHA,20/02/2019,75.3,23.1434,34.9066,1998.5,8.048,2300
ALOHA,20/02/2019,97.9,23.14,35.0705,2004.2,8.05,2310
ALOHA,20/02/2019,147.6,20.6248,35.0573,2056.1,7.962,2314
ALOHA,20/02/2019,200,17.1218,34.6541,2071.6,7.887,2287
ALOHA,02/05/2019,3000.1,1.5445,34.6666,2347.6,7.537,2428
ALOHA,02/05/2019,4500.1,1.4908,34.6862,2327.2,7.583,2417
ALOHA,02/05/2019,244.9,15.7109,34.5458,2072.8,7.867,2274
ALOHA,02/05/2019,355.1,10.2844,34.0909,2128.2,7.706,2258
ALOHA,02/05/2019,489.7,6.6827,34.0711,2242.9,7.45,2285
ALOHA,02/05/2019,574.2,5.9538,34.2199,2295.9,7.356,2307
ALOHA,02/05/2019,734.2,5.2496,34.3899,2322.8,7.363,2336
ALOHA,02/05/2019,1021.7,4.1894,34.497,2338.8,7.392,2365
ALOHA,03/05/2019,5.7,24.5357,34.7683,1991.6,8.054,2292
ALOHA,03/05/2019,25.1,24.3913,34.7629,1990.1,8.056,2292
ALOHA,03/05/2019,45.3,23.9285,34.8184,1992.1,8.06,2293
ALOHA,03/05/2019,74.9,22.9371,34.9807,2003.9,8.046,2304
ALOHA,03/05/2019,100,22.4303,35.0318,2015.7,8.033,2309
ALOHA,03/05/2019,149.4,20.7379,34.9987,2053.3,7.962,2306
ALOHA,03/05/2019,199.3,18.4256,34.8525,2065.9,7.921,2294
ALOHA,11/06/2019,1999.5,2.0634,34.6198,2361.4,7.469,2412
ALOHA,11/06/2019,3000,1.5429,34.6676,2345.9,7.538,2420
ALOHA,11/06/2019,4500.4,1.491,34.6873,2326.9,7.579,2419
ALOHA,11/06/2019,249.1,16.2845,34.641,2067.7,7.888,2280
ALOHA,11/06/2019,326.7,11.8572,34.2026,2100.8,7.776,2262
ALOHA,11/06/2019,484.9,7.4329,34.0821,2226,7.481,2279
ALOHA,11/06/2019,619.1,5.8077,34.2121,2290.3,7.367,2310
ALOHA,11/06/2019,757.5,5.0428,34.3666,2319.8,7.369,2336
ALOHA,11/06/2019,1019.8,4.0764,34.4745,2339.3,7.387,2364
ALOHA,12/06/2019,5.2,26.2037,34.7203,1984.1,8.062,2290
ALOHA,12/06/2019,25.8,26.0103,34.707,1983.7,8.057,2291
ALOHA,12/06/2019,44.5,25.012,34.7418,1986.6,8.06,2294
ALOHA,12/06/2019,75.4,23.6151,34.8318,1995.7,8.052,2296
ALOHA,12/06/2019,99.6,22.8867,35.0152,2006.7,8.046,2307
ALOHA,12/06/2019,149,21.3262,35.0579,2041.9,7.99,2308
ALOHA,12/06/2019,200.6,18.8274,34.9249,2062.3,7.936,2300
ALOHA,01/07/2019,2000.5,2.0573,34.6198,2361.1,7.465,2414
ALOHA,01/07/2019,2999.7,1.5201,34.6697,2344.3,7.54,2424
ALOHA,01/07/2019,4498.6,1.4891,34.6879,2327.1,7.581,2420
ALOHA,02/07/2019,263.6,14.0326,34.3628,2084.2,7.825,2260
ALOHA,02/07/2019,359.5,10.8345,34.1474,2111.6,7.75,2259
ALOHA,02/07/2019,491.3,7.3236,34.0483,2219.6,7.5,2275
ALOHA,02/07/2019,580.5,5.9583,34.0929,2272.3,7.392,2297
ALOHA,02/07/2019,732.1,4.8067,34.2524,2320.2,7.343,2329
ALOHA,02/07/2019,1021.3,3.9452,34.4819,2343,7.389,2368
ALOHA,02/07/2019,4.1,26.9645,34.5584,1966.3,8.075,2275
ALOHA,02/07/2019,25.1,26.8468,34.5579,1967.2,8.073,2275
ALOHA,02/07/2019,44.8,24.629,34.67,1981.4,8.063,2286
ALOHA,02/07/2019,74.2,22.8472,34.9642,2013.6,8.025,2304
ALOHA,02/07/2019,99.8,21.8303,35.0707,2030.7,8.014,2303
ALOHA,02/07/2019,148.9,19.901,35.1349,2047.3,7.992,2310
ALOHA,02/07/2019,199.7,17.5098,34.8095,2061.7,7.912,2290
ALOHA,02/08/2019,1999.7,2.2986,34.6053,2359.4,7.467,2407
ALOHA,02/08/2019,2999,1.5795,34.6639,2348.1,7.534,2424
ALOHA,02/08/2019,4500.9,1.4965,34.6866,2327.5,7.581,2421
ALOHA,02/08/2019,247,15.7329,34.5259,2077.9,7.85,2271
ALOHA,02/08/2019,354.5,10.2667,34.1009,2136.7,7.683,2260
ALOHA,02/08/2019,495.4,7.28,34.2052,2260.3,7.409,2290
ALOHA,02/08/2019,580.9,6.3334,34.2979,2292.5,7.37,2310
ALOHA,03/08/2019,5.5,26.9174,34.5675,1969.4,8.075,2276
ALOHA,03/08/2019,24.7,26.9218,34.5665,1969,8.074,2279
ALOHA,03/08/2019,45.2,26.7966,34.5601,1969.5,8.073,2275
ALOHA,03/08/2019,75.6,24.3071,34.6331,1981.2,8.06,2284
ALOHA,03/08/2019,100.4,23.3074,34.8206,1999.2,8.046,2295
ALOHA,03/08/2019,198.7,19.9381,35.1111,2050.3,7.975,2309
ALOHA,04/09/2019,2000.8,2.1747,34.6131,2359.8,7.465,2410
ALOHA,04/09/2019,2999.8,1.5882,34.6634,2347.8,7.53,2421
ALOHA,04/09/2019,4500.5,1.4936,34.6868,2326.6,7.581,2416
ALOHA,04/09/2019,247,15.0467,34.4801,2078.8,7.849,2264
ALOHA,04/09/2019,325.6,10.3929,34.1149,2141.8,7.673,2259
ALOHA,04/09/2019,515.6,6.6522,34.186,2273.4,7.385,2293
ALOHA,04/09/2019,570.3,6.1495,34.2245,2289.5,7.365,2304
ALOHA,04/09/2019,728.4,5.3477,34.3919,2316.7,7.365,2333
ALOHA,04/09/2019,1020,4.221,34.4906,2335.6,7.396,2362
ALOHA,05/09/2019,5.5,28.1642,34.7103,1967.2,8.084,2281
ALOHA,05/09/2019,24.3,28.1713,34.7099,1966.8,8.086,2278
ALOHA,05/09/2019,44.5,27.0956,34.7141,1973.4,8.079,2281
ALOHA,05/09/2019,73.9,25.1214,34.8686,1988.9,8.063,2290
ALOHA,05/09/2019,99.5,23.4243,34.9067,2008.3,8.037,2297
ALOHA,05/09/2019,149.4,20.5979,35.0216,2055.7,7.963,2302
ALOHA,05/09/2019,199.9,18.803,34.9456,2056.9,7.943,2295
ALOHA,17/10/2019,2000.1,2.1341,34.6151,2358.3,7.478,2416
ALOHA,17/10/2019,3000.1,1.5425,34.6672,2345.1,7.54,2426
ALOHA,17/10/2019,4500.7,1.493,34.6867,2327.7,7.583,2421
ALOHA,18/10/2019,269,12.0485,34.2241,2093.4,7.793,2259
ALOHA,18/10/2019,381.5,8.8311,34.0622,2155.9,7.651,2267
ALOHA,18/10/2019,493.6,6.667,34.0434,2237,7.459,2284
ALOHA,17/10/2019,594.5,5.4249,34.1102,2291,7.354,2305
ALOHA,17/10/2019,760.8,4.601,34.3504,2328.4,7.357,2345
ALOHA,17/10/2019,1019.4,3.9584,34.4841,2339.3,7.392,2371
ALOHA,18/10/2019,5.2,27.2463,34.9505,1979,8.086,2303
ALOHA,18/10/2019,25,27.2567,34.9497,1978.6,8.085,2300
ALOHA,18/10/2019,45.7,27.2491,34.9523,1979.5,8.08,2301
ALOHA,18/10/2019,73.9,23.2139,35.14,2016.8,8.033,2310
ALOHA,18/10/2019,101.6,20.2251,35.0971,2044.7,7.98,2309
ALOHA,18/10/2019,150.1,17.6784,34.8487,2058.9,7.928,2292
ALOHA,18/10/2019,201.1,14.9327,34.49,2072.4,7.864,2270
ALOHA,19/12/2019,2000.2,2.3331,34.6039,2359.1,7.464,2407
ALOHA,19/12/2019,4500.7,1.4928,34.6848,2328.3,7.582,2419
ALOHA,19/12/2019,248.4,15.7214,34.5827,2088.8,7.88,2279
ALOHA,19/12/2019,352.4,9.9778,34.1345,2174,7.62,2266
ALOHA,19/12/2019,618.8,6.0093,34.2298,2304.7,7.35,2312
ALOHA,19/12/2019,1020,4.4322,34.4852,2340.2,7.399,2361
ALOHA,20/12/2019,5.4,25.8008,34.7137,1977,8.073,2287
ALOHA,20/12/2019,24.8,25.8059,34.7139,1976,8.076,2290
ALOHA,20/12/2019,44.5,25.8121,34.7134,1977.5,8.073,2288
ALOHA,20/12/2019,75.4,25.8209,34.7135,1976.8,8.076,2289
ALOHA,20/12/2019,98.4,25.8137,34.7148,1977,8.072,2288
ALOHA,20/12/2019,149.1,22.0398,34.9453,2041.5,7.983,2305
ALOHA,20/12/2019,200.6,19.4624,35.0047,2060.2,7.947,2301
ALOHA,07/01/2020,2001.3,2.2401,34.6142,2358.3,7.466,2411
ALOHA,07/01/2020,3000.6,1.5916,34.6632,2348.2,7.528,2425
ALOHA,07/01/2020,4500.8,1.4975,34.6866,2327.8,7.579,2423
ALOHA,08/01/2020,243.6,15.1869,34.4784,2084.8,7.838,2272
ALOHA,08/01/2020,350.4,10.3961,34.1289,2122.4,7.727,2261
ALOHA,08/01/2020,505.3,6.8174,34.1142,2251.6,7.429,2289
ALOHA,08/01/2020,607.4,5.9349,34.2423,2293.9,7.37,2316
ALOHA,08/01/2020,744.7,5.2398,34.3803,2314.6,7.378,2339
ALOHA,08/01/2020,1018.5,4.1992,34.496,2333.9,7.402,2367
ALOHA,08/01/2020,6.5,25.407,34.7372,1976.4,8.074,2291
ALOHA,08/01/2020,23.6,25.3924,34.7343,1976.2,8.072,2291
ALOHA,08/01/2020,45.5,25.3701,34.7334,1977.3,8.07,2289
ALOHA,08/01/2020,75,25.0907,34.7482,1983.4,8.068,2290
ALOHA,08/01/2020,100.2,23.3473,34.9696,2020.5,8.021,2303
ALOHA,08/01/2020,199.5,18.1701,34.8752,2065.8,7.923,2295
ALOHA,30/01/2020,1999.7,2.1699,34.6148,2359,7.466,2418
ALOHA,30/01/2020,3000.5,1.5297,34.6694,2343.6,7.54,2424
ALOHA,30/01/2020,4502.6,1.4863,34.6886,2325.3,7.583,2422
ALOHA,30/01/2020,256.2,13.0264,34.29,2092,7.804,2264
ALOHA,30/01/2020,368,9.912,34.111,2144,7.672,2263
ALOHA,30/01/2020,508.4,7.1615,34.06,2227.9,7.479,2281
ALOHA,30/01/2020,575.2,5.8107,34.0805,2277.2,7.376,2297
ALOHA,30/01/2020,754.1,4.4988,34.2736,2334.7,7.32,2336
ALOHA,31/01/2020,7.1,24.6351,34.8018,1984.8,8.064,2288
ALOHA,31/01/2020,26.6,24.4954,34.8095,1984.8,8.066,2290
ALOHA,31/01/2020,46.2,24.4315,34.8211,1988.4,8.061,2289
ALOHA,31/01/2020,200.2,17.6167,34.8037,2065.1,7.914,2289
ALOHA,15/07/2020,1999,2.0019,34.6244,2360,7.476,2418
ALOHA,15/07/2020,3000.9,1.5193,34.6703,2343.7,7.543,2427
ALOHA,15/07/2020,4500.9,1.4893,34.6878,2326.8,7.581,2423
ALOHA,15/07/2020,276.1,11.5971,34.1437,2106.1,7.753,2255
ALOHA,15/07/2020,377.2,8.7915,34.0561,2168.3,7.613,2265
ALOHA,15/07/2020,490,6.8659,34.0939,2250.1,7.437,2286
ALOHA,15/07/2020,594.6,5.5332,34.1587,2297.2,7.356,2312
ALOHA,15/07/2020,751.4,4.609,34.2984,2330.4,7.339,2339
ALOHA,15/07/2020,1019.3,3.6652,34.4486,2349.4,7.373,2373
ALOHA,16/07/2020,4.9,27.0313,34.5706,1965.8,8.072,2275
ALOHA,16/07/2020,24.5,27.0294,34.5709,1965.9,8.073,2275
ALOHA,16/07/2020,98.7,23.471,34.8562,2004,8.042,2298
ALOHA,16/07/2020,150.3,19.3774,34.8442,2076.8,7.891,2295
ALOHA,16/07/2020,199,16.6925,34.6213,2087.5,7.846,2277
ALOHA,08/08/2020,1999.9,2.0316,34.6224,2360.2,7.473,2415
ALOHA,08/08/2020,3000.9,1.5257,34.6701,2343.8,7.545,2423
ALOHA,08/08/2020,4500.8,1.4855,34.6875,2325.6,7.582,2421
ALOHA,08/08/2020,259.9,13.3889,34.2969,2112.6,7.755,2261
ALOHA,08/08/2020,338.3,10.4298,34.1404,2140.6,7.684,2261
ALOHA,08/08/2020,425.2,7.9119,34.0735,2204,7.536,2276
ALOHA,08/08/2020,591.9,5.4144,34.1231,2295,7.352,2307
ALOHA,08/08/2020,745,4.6372,34.304,2326.1,7.347,2339
ALOHA,08/08/2020,1018.7,3.7715,34.4753,2342.8,7.389,2370
ALOHA,09/08/2020,4.8,27.2687,34.6103,1962.8,8.082,2277
ALOHA,09/08/2020,25.4,27.2775,34.6094,1962.6,8.083,2279
ALOHA,09/08/2020,45.3,27.2685,34.6097,1962.9,8.079,2278
ALOHA,09/08/2020,74.2,25.2909,34.6753,1976.8,8.068,2282
ALOHA,09/08/2020,101.2,23.4796,34.8902,2008.3,8.03,2299
ALOHA,09/08/2020,150.3,20.8794,34.9564,2058.7,7.947,2304
ALOHA,09/08/2020,199.3,18.5484,34.8226,2076.4,7.895,2294
ALOHA,03/09/2020,1999,2.0789,34.6171,2359.1,7.47,2414
ALOHA,03/09/2020,3001.4,1.5344,34.6707,2344.7,7.541,2422
ALOHA,03/09/2020,4500,1.4886,34.6893,2326.7,7.581,2421
ALOHA,03/09/2020,265.9,13.6823,34.3577,2097.2,7.795,2267
ALOHA,03/09/2020,334.5,10.789,34.1653,2139.2,7.682,2261
ALOHA,03/09/2020,495.7,6.7559,34.0736,2243.2,7.445,2284
ALOHA,03/09/2020,599.6,5.5788,34.1495,2291.3,7.36,2307
ALOHA,03/09/2020,751.6,4.5632,34.2984,2330.7,7.339,2341
ALOHA,03/09/2020,1020.1,3.9063,34.4789,2341,7.391,2367
ALOHA,04/09/2020,5,27.5887,34.7248,1970.2,8.084,2288
ALOHA,04/09/2020,24.9,27.594,34.724,1968.2,8.083,2289
ALOHA,04/09/2020,44.4,27.5518,34.721,1967.8,8.081,2282
ALOHA,04/09/2020,74.5,25.0762,34.8427,1987.1,8.059,2293
ALOHA,04/09/2020,101.1,23.7905,34.9434,2005.3,8.037,2297
ALOHA,04/09/2020,149.2,20.8238,34.9525,2058.1,7.941,2301
ALOHA,04/09/2020,199.2,17.9568,34.8032,2073.9,7.891,2289
ALOHA,27/09/2020,2000.6,2.1246,34.6179,2356.9,7.472,2415
ALOHA,27/09/2020,3000.9,1.5503,34.6681,2343.2,7.54,2422
ALOHA,27/09/2020,4500.8,1.489,34.6875,2324.2,7.582,2422
ALOHA,27/09/2020,240.4,15.2839,34.4698,2098.4,7.806,2277
ALOHA,27/09/2020,349.6,10.2804,34.1303,2140.6,7.677,2263
ALOHA,27/09/2020,477.5,7.1684,34.0586,2224.8,7.484,2283
ALOHA,27/09/2020,595.8,5.7347,34.1702,2286.6,7.382,2311
ALOHA,27/09/2020,989.6,4.1105,34.482,2332.9,7.404,2367
ALOHA,28/09/2020,4.7,27.5213,34.6459,1965.7,8.078,2282
ALOHA,28/09/2020,24,27.5269,34.6454,1966.5,8.075,2286
ALOHA,28/09/2020,44.1,27.4494,34.6423,1966,8.076,2281
ALOHA,28/09/2020,75,25.2977,34.811,1983.8,8.061,2292
ALOHA,28/09/2020,99.9,24.0126,34.9325,2007.6,8.032,2305
ALOHA,28/09/2020,149.5,20.8454,35.0145,2052.5,7.959,2306
ALOHA,28/09/2020,199.2,18.3675,34.8313,2072.9,7.898,2293
ALOHA,19/11/2020,1999.8,2.1743,34.6147,2356,7.47,2410
ALOHA,19/11/2020,4498.3,1.4934,34.6863,2325.5,7.581,2421
ALOHA,19/11/2020,273,13.4319,34.3111,2101.4,7.774,2265
ALOHA,19/11/2020,359.6,10.5145,34.1497,2146.5,7.665,2266
ALOHA,19/11/2020,617.1,6.1169,34.2547,2289,7.37,2313
ALOHA,19/11/2020,741.8,5.1811,34.3925,2312.8,7.381,2339
ALOHA,19/11/2020,1027,4.2083,34.497,2329.4,7.412,2367
ALOHA,20/11/2020,5.6,26.422,34.7625,1973.1,8.077,2293
ALOHA,20/11/2020,24.5,26.4393,34.7617,1972.2,8.074,2293
ALOHA,20/11/2020,44.7,26.4382,34.7614,1974.1,8.073,2292
ALOHA,20/11/2020,74.9,26.4251,34.7598,1974.4,8.074,2294
ALOHA,20/11/2020,150.1,21.2729,34.9926,2048.7,7.964,2306
ALOHA,20/11/2020,199.6,18.3685,34.8398,2072.1,7.901,2298
ALOHA,18/12/2020,2999.4,1.6113,34.6626,2350.5,7.516,2425
ALOHA,18/12/2020,4500.2,1.4952,34.6871,2326.4,7.58,2421
ALOHA,18/12/2020,243.6,17.7126,34.7558,2076.6,7.88,2290
ALOHA,18/12/2020,342.7,10.6853,34.153,2141.2,7.676,2264
ALOHA,18/12/2020,520.6,6.8567,34.1922,2263.2,7.412,2299
ALOHA,18/12/2020,556.2,6.1999,34.2381,2277.6,7.387,2308
ALOHA,18/12/2020,750.5,5.1592,34.3628,2312.5,7.378,2338
ALOHA,18/12/2020,1019.5,4.3405,34.4847,2331.1,7.405,2361
ALOHA,19/12/2020,4.8,25.7138,34.8241,1980.7,8.066,2296
ALOHA,19/12/2020,23.2,25.7224,34.8237,1980.6,8.068,2296
ALOHA,19/12/2020,46.3,25.7331,34.8231,1980.4,8.065,2291
ALOHA,19/12/2020,73.3,25.7406,34.8227,1980.7,8.067,2291
ALOHA,19/12/2020,97.7,25.6007,34.8269,1986.7,8.054,2299
ALOHA,19/12/2020,151.3,21.9201,35.0101,2033.9,7.991,2308
ALOHA,19/12/2020,198.7,20.6111,35.1211,2050.5,7.97,2311
ALOHA,12/01/2021,2001.2,2.1614,34.6181,2359,7.472,2414
ALOHA,12/01/2021,3000.6,1.5478,34.6686,2346.4,7.537,2434
ALOHA,12/01/2021,4499.6,1.4882,34.688,2327.6,7.581,2421
ALOHA,12/01/2021,232.9,14.7827,34.4386,2088.6,7.825,2277
ALOHA,12/01/2021,343,10.1777,34.1008,2131.9,7.701,2265
ALOHA,12/01/2021,498.1,6.8177,34.0222,2227.6,7.485,2286
ALOHA,12/01/2021,616,5.2321,34.1082,2295.9,7.347,2311
ALOHA,12/01/2021,749.9,4.6858,34.2971,2328.6,7.343,2343
ALOHA,12/01/2021,1027,3.9001,34.4895,2344.1,7.393,2375
ALOHA,13/01/2021,4.9,25.1696,34.9866,1990.7,8.069,2306
ALOHA,13/01/2021,24.8,25.1266,34.9839,1990.2,8.072,2308
ALOHA,13/01/2021,44,24.7881,35.0123,1992.9,8.05,2307
ALOHA,13/01/2021,99.7,24.5659,35.0403,1996.4,8.062,2308
ALOHA,13/01/2021,151.9,20.9084,35.0586,2050.8,7.969,2303
ALOHA,16/02/2021,2000.5,2.1244,34.6199,2360.5,7.472,2418
ALOHA,16/02/2021,3000.3,1.5672,34.6684,2347.2,7.537,2424
ALOHA,16/02/2021,4499.3,1.4879,34.6885,2327.2,7.581,2421
ALOHA,16/02/2021,362.3,10.087,34.0973,2146.3,7.666,2261
ALOHA,16/02/2021,584.3,5.851,34.071,2271.4,7.389,2296
ALOHA,16/02/2021,772.8,4.614,34.2881,2332.3,7.333,2338
ALOHA,17/02/2021,4.1,24.829,34.7313,1983.7,8.059,2287
ALOHA,17/02/2021,23.9,24.5479,34.7375,1983.6,8.06,2284
ALOHA,17/02/2021,76.4,24.1963,34.8347,1992.8,8.051,2295
ALOHA,17/02/2021,98.9,24.1288,34.8994,1992.7,8.056,2298
ALOHA,17/02/2021,149.3,23.6797,35.0417,2013.7,8.038,2308
ALOHA,17/02/2021,199.7,20.5549,35.0108,2059.4,7.948,2306
ALOHA,23/03/2021,4499.2,1.489,34.6893,2327.3,7.581,2425
ALOHA,24/03/2021,222.7,15.4033,34.5137,2080.4,7.85,2276
ALOHA,24/03/2021,342.3,10.1195,34.1218,2141.8,7.682,2263
ALOHA,24/03/2021,509.5,6.6235,34.0875,2254.2,7.424,2292
ALOHA,24/03/2021,664.8,5.1607,34.2477,2315.9,7.354,2328
ALOHA,24/03/2021,5.3,23.3845,34.8792,1998.2,8.049,2298
ALOHA,24/03/2021,24.9,23.2181,34.8794,1997,8.049,2297
ALOHA,24/03/2021,44.4,23.1808,34.8747,1997.2,8.046,2297
ALOHA,24/03/2021,72.8,23.1404,34.8784,1996.6,8.049,2298
ALOHA,24/03/2021,97.7,22.9482,34.9897,2006.3,8.04,2308
ALOHA,24/03/2021,149,20.5684,35.0442,2042.8,7.982,2307
ALOHA,24/03/2021,197.6,17.1756,34.7201,2070.9,7.892,2287
ALOHA,13/04/2021,4498.1,1.4892,34.689,2328.3,7.581,2421
ALOHA,13/04/2021,264.9,11.96,34.2301,2100.4,7.78,2262
ALOHA,13/04/2021,344,10.0691,34.1136,2123.8,7.725,2262
ALOHA,13/04/2021,508.3,6.5266,34.0693,2253.5,7.423,2291
ALOHA,13/04/2021,1021.6,3.9403,34.4919,2344.6,7.402,2372
ALOHA,14/04/2021,25.1,23.4609,34.8399,1994.4,8.05,2296
ALOHA,14/04/2021,45.2,23.1125,34.9794,2002.5,8.044,2304
ALOHA,14/04/2021,149.8,18.793,34.8921,2071.9,7.912,2301
ALOHA,14/04/2021,198.6,15.8787,34.5618,2079.4,7.86,2279
ALOHA,16/05/2021,1998.9,2.1134,34.6176,2361.7,7.465,2416
ALOHA,16/05/2021,2998.2,1.5601,34.669,2348.1,7.529,2430
ALOHA,16/05/2021,4497,1.4878,34.6901,2328.5,7.577,2423
ALOHA,16/05/2021,264.1,13.6485,34.3404,2091,7.816,2267
ALOHA,16/05/2021,335,10.4634,34.1309,2120.9,7.727,2260
ALOHA,16/05/2021,616.6,5.343,34.1203,2294.7,7.351,2306
ALOHA,16/05/2021,1022.9,3.8595,34.4943,2342.9,7.389,2375
ALOHA,17/05/2021,4.3,24.7128,34.7383,1988.6,8.051,2286
ALOHA,17/05/2021,25.4,24.7292,34.7379,1988.4,8.053,2292
ALOHA,17/05/2021,44.1,24.7352,34.7397,1987.5,8.052,2285
ALOHA,17/05/2021,73.4,24.4002,34.7908,1994.5,8.05,2292
ALOHA,17/05/2021,98.5,23.6673,34.8679,2002.8,8.044,2299
ALOHA,17/05/2021,148.4,21.3609,35.0552,2046.3,7.977,2303
ALOHA,22/06/2021,2998.5,1.5607,34.6696,2349.7,7.535,2424
ALOHA,22/06/2021,4497.6,1.4898,34.6904,2328.7,7.579,2424
ALOHA,22/06/2021,248.4,14.5722,34.4222,2089,7.821,2261
ALOHA,22/06/2021,355.9,10.579,34.1286,2126.8,7.717,2261
ALOHA,22/06/2021,507.2,6.8035,34.1039,2253.6,7.42,2289
ALOHA,22/06/2021,740.5,4.9069,34.3265,2322.3,7.357,2336
ALOHA,22/06/2021,1020.9,3.9952,34.4835,2341.1,7.394,2367
ALOHA,23/06/2021,5.3,25.8282,34.7265,1985.2,8.056,2288
ALOHA,23/06/2021,45,24.946,34.8182,1989,8.057,2294
ALOHA,23/06/2021,74.6,23.7093,35.0022,2004.4,8.047,2303
ALOHA,23/06/2021,97.9,22.4749,35.08,2022.8,8.022,2310
ALOHA,23/06/2021,149.2,19.7145,34.9516,2066.2,7.927,2302
ALOHA,23/06/2021,200.9,16.9253,34.6856,2076.2,7.877,2281
ALOHA,16/07/2021,4501.1,1.4891,34.69,2326.7,7.58,2420
ALOHA,16/07/2021,360.6,10.1733,34.0988,2127.9,7.715,2261
ALOHA,16/07/2021,509.4,6.604,34.0539,2249,7.426,2287
ALOHA,16/07/2021,603.3,5.4846,34.1392,2297.7,7.347,2305
ALOHA,16/07/2021,741,4.864,34.3275,2327.2,7.348,2342
ALOHA,16/07/2021,983.5,4.0706,34.4779,2340.1,7.39,2365
ALOHA,17/07/2021,7.8,26.1985,34.8338,1989.9,8.061,2290
ALOHA,17/07/2021,45,25.9147,34.882,1990.2,8.059,2298
ALOHA,17/07/2021,75.6,24.321,34.9829,1997.7,8.056,2302
ALOHA,17/07/2021,101.8,22.8126,35.0498,2016.7,8.032,2306
ALOHA,17/07/2021,150,20.858,35.081,2050.2,7.976,2313
ALOHA,17/07/2021,200.8,17.7622,34.7834,2074.4,7.893,2287
ALOHA,29/10/2021,2000.7,2.1109,34.6163,2362.7,7.468,2411
ALOHA,29/10/2021,354.8,10.5672,34.1221,2139.6,7.681,2256
ALOHA,29/10/2021,434.7,8.3915,34.0722,2194.1,7.55,2274
ALOHA,29/10/2021,520.1,6.9185,34.0784,2247.6,7.429,2283
ALOHA,29/10/2021,722.9,5.0143,34.2736,2319.7,7.334,2324
ALOHA,30/10/2021,4.7,25.542,35.1313,2005.4,8.064,2317
ALOHA,30/10/2021,24.6,25.467,35.131,2002.2,8.065,2310
ALOHA,30/10/2021,44.6,25.4391,35.126,2001.7,8.064,2306
ALOHA,06/12/2021,2000.8,2.1093,34.6176,2360.9,7.462,2420
ALOHA,06/12/2021,3000.3,1.5787,34.6656,2346.7,7.535,2430
ALOHA,06/12/2021,4499.2,1.4898,34.6876,2327.9,7.58,2423
ALOHA,06/12/2021,271.1,13.6528,34.2932,2100.3,7.784,2265
ALOHA,06/12/2021,338.3,10.2553,34.0863,2136.3,7.683,2258
ALOHA,06/12/2021,602,6.0704,34.2349,2290.8,7.368,2317
ALOHA,06/12/2021,737.4,5.027,34.3488,2319.8,7.361,2337
